path,session,gender,identity,expression,angle
raw-data/KDEF/AF17/AF17SAHR.JPG,A,F,17,SA,HR
raw-data/KDEF/AF17/AF17NEHL.JPG,A,F,17,NE,HL
raw-data/KDEF/AF17/AF17HAS.JPG,A,F,17,HA,S
raw-data/KDEF/AF17/AF17SAS.JPG,A,F,17,SA,S
raw-data/KDEF/AF17/AF17NEFR.JPG,A,F,17,NE,FR
raw-data/KDEF/AF17/AF17SAFL.JPG,A,F,17,SA,FL
raw-data/KDEF/AF17/AF17ANHR.JPG,A,F,17,AN,HR
raw-data/KDEF/AF17/AF17AFHL.JPG,A,F,17,AF,HL
raw-data/KDEF/AF17/AF17AFS.JPG,A,F,17,AF,S
raw-data/KDEF/AF17/AF17AFFR.JPG,A,F,17,AF,FR
raw-data/KDEF/AF17/AF17ANFL.JPG,A,F,17,AN,FL
raw-data/KDEF/AF17/AF17SAHL.JPG,A,F,17,SA,HL
raw-data/KDEF/AF17/AF17NEHR.JPG,A,F,17,NE,HR
raw-data/KDEF/AF17/AF17NEFL.JPG,A,F,17,NE,FL
raw-data/KDEF/AF17/AF17SAFR.JPG,A,F,17,SA,FR
raw-data/KDEF/AF17/AF17SUFL.JPG,A,F,17,SU,FL
raw-data/KDEF/AF17/AF17NES.JPG,A,F,17,NE,S
raw-data/KDEF/AF17/AF17DIHL.JPG,A,F,17,DI,HL
raw-data/KDEF/AF17/AF17HAHR.JPG,A,F,17,HA,HR
raw-data/KDEF/AF17/AF17DIFR.JPG,A,F,17,DI,FR
raw-data/KDEF/AF17/AF17HAFL.JPG,A,F,17,HA,FL
raw-data/KDEF/AF17/AF17SUHR.JPG,A,F,17,SU,HR
raw-data/KDEF/AF28/AF28HAHL.JPG,A,F,28,HA,HL
raw-data/KDEF/AF28/AF28DIHR.JPG,A,F,28,DI,HR
raw-data/KDEF/AF28/AF28SUFR.JPG,A,F,28,SU,FR
raw-data/KDEF/AF28/AF28SUHL.JPG,A,F,28,SU,HL
raw-data/KDEF/AF28/AF28HAFR.JPG,A,F,28,HA,FR
raw-data/KDEF/AF28/AF28DIFL.JPG,A,F,28,DI,FL
raw-data/KDEF/AF28/AF28NES.JPG,A,F,28,NE,S
raw-data/KDEF/AF28/AF28ANHL.JPG,A,F,28,AN,HL
raw-data/KDEF/AF28/AF28AFHR.JPG,A,F,28,AF,HR
raw-data/KDEF/AF28/AF28AFFL.JPG,A,F,28,AF,FL
raw-data/KDEF/AF28/AF28ANFR.JPG,A,F,28,AN,FR
raw-data/KDEF/AF28/AF28SAHR.JPG,A,F,28,SA,HR
raw-data/KDEF/AF28/AF28NEHL.JPG,A,F,28,NE,HL
raw-data/KDEF/AF28/AF28AFS.JPG,A,F,28,AF,S
raw-data/KDEF/AF28/AF28NEFR.JPG,A,F,28,NE,FR
raw-data/KDEF/AF28/AF28SAFL.JPG,A,F,28,SA,FL
raw-data/KDEF/AF28/AF28ANHR.JPG,A,F,28,AN,HR
raw-data/KDEF/AF28/AF28AFHL.JPG,A,F,28,AF,HL
raw-data/KDEF/AF28/AF28HAS.JPG,A,F,28,HA,S
raw-data/KDEF/AF28/AF28SAS.JPG,A,F,28,SA,S
raw-data/KDEF/AF28/AF28AFFR.JPG,A,F,28,AF,FR
raw-data/KDEF/AF28/AF28ANFL.JPG,A,F,28,AN,FL
raw-data/KDEF/AF28/AF28SAHL.JPG,A,F,28,SA,HL
raw-data/KDEF/AF28/AF28NEHR.JPG,A,F,28,NE,HR
raw-data/KDEF/AF28/AF28NEFL.JPG,A,F,28,NE,FL
raw-data/KDEF/AF28/AF28SAFR.JPG,A,F,28,SA,FR
raw-data/KDEF/AF28/AF28SUS.JPG,A,F,28,SU,S
raw-data/KDEF/AF28/AF28HAHR.JPG,A,F,28,HA,HR
raw-data/KDEF/AF28/AF28DIHL.JPG,A,F,28,DI,HL
raw-data/KDEF/AF28/AF28SUFL.JPG,A,F,28,SU,FL
raw-data/KDEF/AF28/AF28SUHR.JPG,A,F,28,SU,HR
raw-data/KDEF/AF28/AF28HAFL.JPG,A,F,28,HA,FL
raw-data/KDEF/AF28/AF28DIFR.JPG,A,F,28,DI,FR
raw-data/KDEF/AF28/AF28ANS.JPG,A,F,28,AN,S
raw-data/KDEF/AF28/AF28DIS.JPG,A,F,28,DI,S
raw-data/KDEF/BF06/BF06SUHR.JPG,B,F,06,SU,HR
raw-data/KDEF/BF06/BF06DIFR.JPG,B,F,06,DI,FR
raw-data/KDEF/BF06/BF06HAFL.JPG,B,F,06,HA,FL
raw-data/KDEF/BF06/BF06DIHL.JPG,B,F,06,DI,HL
raw-data/KDEF/BF06/BF06HAHR.JPG,B,F,06,HA,HR
raw-data/KDEF/BF06/BF06HAS.JPG,B,F,06,HA,S
raw-data/KDEF/BF06/BF06SAS.JPG,B,F,06,SA,S
raw-data/KDEF/BF06/BF06SUFL.JPG,B,F,06,SU,FL
raw-data/KDEF/BF06/BF06SUS.JPG,B,F,06,SU,S
raw-data/KDEF/BF06/BF06ANFL.JPG,B,F,06,AN,FL
raw-data/KDEF/BF06/BF06AFFR.JPG,B,F,06,AF,FR
raw-data/KDEF/BF06/BF06AFHL.JPG,B,F,06,AF,HL
raw-data/KDEF/BF06/BF06ANHR.JPG,B,F,06,AN,HR
raw-data/KDEF/BF06/BF06ANS.JPG,B,F,06,AN,S
raw-data/KDEF/BF06/BF06DIS.JPG,B,F,06,DI,S
raw-data/KDEF/BF06/BF06NEFL.JPG,B,F,06,NE,FL
raw-data/KDEF/BF06/BF06SAFR.JPG,B,F,06,SA,FR
raw-data/KDEF/BF06/BF06SAHL.JPG,B,F,06,SA,HL
raw-data/KDEF/BF06/BF06NEHR.JPG,B,F,06,NE,HR
raw-data/KDEF/BF06/BF06ANFR.JPG,B,F,06,AN,FR
raw-data/KDEF/BF06/BF06AFFL.JPG,B,F,06,AF,FL
raw-data/KDEF/BF06/BF06AFHR.JPG,B,F,06,AF,HR
raw-data/KDEF/BF06/BF06ANHL.JPG,B,F,06,AN,HL
raw-data/KDEF/BF06/BF06NES.JPG,B,F,06,NE,S
raw-data/KDEF/BF06/BF06NEFR.JPG,B,F,06,NE,FR
raw-data/KDEF/BF06/BF06SAFL.JPG,B,F,06,SA,FL
raw-data/KDEF/BF06/BF06SAHR.JPG,B,F,06,SA,HR
raw-data/KDEF/BF06/BF06NEHL.JPG,B,F,06,NE,HL
raw-data/KDEF/BF06/BF06SUHL.JPG,B,F,06,SU,HL
raw-data/KDEF/BF06/BF06DIFL.JPG,B,F,06,DI,FL
raw-data/KDEF/BF06/BF06HAFR.JPG,B,F,06,HA,FR
raw-data/KDEF/BF06/BF06DIHR.JPG,B,F,06,DI,HR
raw-data/KDEF/BF06/BF06HAHL.JPG,B,F,06,HA,HL
raw-data/KDEF/BF06/BF06SUFR.JPG,B,F,06,SU,FR
raw-data/KDEF/BF06/BF06AFS.JPG,B,F,06,AF,S
raw-data/KDEF/AF21/AF21SUHL.JPG,A,F,21,SU,HL
raw-data/KDEF/AF21/AF21HAFR.JPG,A,F,21,HA,FR
raw-data/KDEF/AF21/AF21ANS.JPG,A,F,21,AN,S
raw-data/KDEF/AF21/AF21DIFL.JPG,A,F,21,DI,FL
raw-data/KDEF/AF21/AF21DIS.JPG,A,F,21,DI,S
raw-data/KDEF/AF21/AF21HAHL.JPG,A,F,21,HA,HL
raw-data/KDEF/AF21/AF21DIHR.JPG,A,F,21,DI,HR
raw-data/KDEF/AF21/AF21SUFR.JPG,A,F,21,SU,FR
raw-data/KDEF/AF21/AF21ANFR.JPG,A,F,21,AN,FR
raw-data/KDEF/AF21/AF21AFFL.JPG,A,F,21,AF,FL
raw-data/KDEF/AF21/AF21SUS.JPG,A,F,21,SU,S
raw-data/KDEF/AF21/AF21AFHR.JPG,A,F,21,AF,HR
raw-data/KDEF/AF21/AF21ANHL.JPG,A,F,21,AN,HL
raw-data/KDEF/AF21/AF21NEFR.JPG,A,F,21,NE,FR
raw-data/KDEF/AF21/AF21SAFL.JPG,A,F,21,SA,FL
raw-data/KDEF/AF21/AF21SAHR.JPG,A,F,21,SA,HR
raw-data/KDEF/AF21/AF21NEHL.JPG,A,F,21,NE,HL
raw-data/KDEF/AF21/AF21HAS.JPG,A,F,21,HA,S
raw-data/KDEF/AF21/AF21SAS.JPG,A,F,21,SA,S
raw-data/KDEF/AF21/AF21AFS.JPG,A,F,21,AF,S
raw-data/KDEF/AF21/AF21ANFL.JPG,A,F,21,AN,FL
raw-data/KDEF/AF21/AF21AFFR.JPG,A,F,21,AF,FR
raw-data/KDEF/AF21/AF21AFHL.JPG,A,F,21,AF,HL
raw-data/KDEF/AF21/AF21ANHR.JPG,A,F,21,AN,HR
raw-data/KDEF/AF21/AF21NEFL.JPG,A,F,21,NE,FL
raw-data/KDEF/AF21/AF21SAFR.JPG,A,F,21,SA,FR
raw-data/KDEF/AF21/AF21SAHL.JPG,A,F,21,SA,HL
raw-data/KDEF/AF21/AF21NEHR.JPG,A,F,21,NE,HR
raw-data/KDEF/AF21/AF21NES.JPG,A,F,21,NE,S
raw-data/KDEF/AF21/AF21SUHR.JPG,A,F,21,SU,HR
raw-data/KDEF/AF21/AF21HAFL.JPG,A,F,21,HA,FL
raw-data/KDEF/AF21/AF21DIFR.JPG,A,F,21,DI,FR
raw-data/KDEF/AF21/AF21HAHR.JPG,A,F,21,HA,HR
raw-data/KDEF/AF21/AF21DIHL.JPG,A,F,21,DI,HL
raw-data/KDEF/AF21/AF21SUFL.JPG,A,F,21,SU,FL
raw-data/KDEF/AF26/AF26NES.JPG,A,F,26,NE,S
raw-data/KDEF/AF26/AF26ANHR.JPG,A,F,26,AN,HR
raw-data/KDEF/AF26/AF26AFHL.JPG,A,F,26,AF,HL
raw-data/KDEF/AF26/AF26AFFR.JPG,A,F,26,AF,FR
raw-data/KDEF/AF26/AF26ANFL.JPG,A,F,26,AN,FL
raw-data/KDEF/AF26/AF26NEHR.JPG,A,F,26,NE,HR
raw-data/KDEF/AF26/AF26SAHL.JPG,A,F,26,SA,HL
raw-data/KDEF/AF26/AF26SAFR.JPG,A,F,26,SA,FR
raw-data/KDEF/AF26/AF26NEFL.JPG,A,F,26,NE,FL
raw-data/KDEF/AF26/AF26AFS.JPG,A,F,26,AF,S
raw-data/KDEF/AF26/AF26SUFL.JPG,A,F,26,SU,FL
raw-data/KDEF/AF26/AF26HAHR.JPG,A,F,26,HA,HR
raw-data/KDEF/AF26/AF26DIHL.JPG,A,F,26,DI,HL
raw-data/KDEF/AF26/AF26HAFL.JPG,A,F,26,HA,FL
raw-data/KDEF/AF26/AF26DIFR.JPG,A,F,26,DI,FR
raw-data/KDEF/AF26/AF26SUHR.JPG,A,F,26,SU,HR
raw-data/KDEF/AF26/AF26SUFR.JPG,A,F,26,SU,FR
raw-data/KDEF/AF26/AF26SUS.JPG,A,F,26,SU,S
raw-data/KDEF/AF26/AF26HAHL.JPG,A,F,26,HA,HL
raw-data/KDEF/AF26/AF26DIHR.JPG,A,F,26,DI,HR
raw-data/KDEF/AF26/AF26HAFR.JPG,A,F,26,HA,FR
raw-data/KDEF/AF26/AF26DIFL.JPG,A,F,26,DI,FL
raw-data/KDEF/AF26/AF26SUHL.JPG,A,F,26,SU,HL
raw-data/KDEF/AF26/AF26HAS.JPG,A,F,26,HA,S
raw-data/KDEF/AF26/AF26SAS.JPG,A,F,26,SA,S
raw-data/KDEF/AF26/AF26ANHL.JPG,A,F,26,AN,HL
raw-data/KDEF/AF26/AF26ANS.JPG,A,F,26,AN,S
raw-data/KDEF/AF26/AF26AFHR.JPG,A,F,26,AF,HR
raw-data/KDEF/AF26/AF26DIS.JPG,A,F,26,DI,S
raw-data/KDEF/AF26/AF26AFFL.JPG,A,F,26,AF,FL
raw-data/KDEF/AF26/AF26ANFR.JPG,A,F,26,AN,FR
raw-data/KDEF/AF26/AF26NEHL.JPG,A,F,26,NE,HL
raw-data/KDEF/AF26/AF26SAHR.JPG,A,F,26,SA,HR
raw-data/KDEF/AF26/AF26SAFL.JPG,A,F,26,SA,FL
raw-data/KDEF/AF26/AF26NEFR.JPG,A,F,26,NE,FR
raw-data/KDEF/BF01/BF01ANHL.JPG,B,F,01,AN,HL
raw-data/KDEF/BF01/BF01AFHR.JPG,B,F,01,AF,HR
raw-data/KDEF/BF01/BF01AFFL.JPG,B,F,01,AF,FL
raw-data/KDEF/BF01/BF01ANFR.JPG,B,F,01,AN,FR
raw-data/KDEF/BF01/BF01AFS.JPG,B,F,01,AF,S
raw-data/KDEF/BF01/BF01NEHL.JPG,B,F,01,NE,HL
raw-data/KDEF/BF01/BF01SAHR.JPG,B,F,01,SA,HR
raw-data/KDEF/BF01/BF01SAFL.JPG,B,F,01,SA,FL
raw-data/KDEF/BF01/BF01NEFR.JPG,B,F,01,NE,FR
raw-data/KDEF/BF01/BF01SUFR.JPG,B,F,01,SU,FR
raw-data/KDEF/BF01/BF01DIHR.JPG,B,F,01,DI,HR
raw-data/KDEF/BF01/BF01HAHL.JPG,B,F,01,HA,HL
raw-data/KDEF/BF01/BF01DIFL.JPG,B,F,01,DI,FL
raw-data/KDEF/BF01/BF01HAFR.JPG,B,F,01,HA,FR
raw-data/KDEF/BF01/BF01SUHL.JPG,B,F,01,SU,HL
raw-data/KDEF/BF01/BF01NES.JPG,B,F,01,NE,S
raw-data/KDEF/BF01/BF01SUFL.JPG,B,F,01,SU,FL
raw-data/KDEF/BF01/BF01DIHL.JPG,B,F,01,DI,HL
raw-data/KDEF/BF01/BF01HAHR.JPG,B,F,01,HA,HR
raw-data/KDEF/BF01/BF01DIFR.JPG,B,F,01,DI,FR
raw-data/KDEF/BF01/BF01HAFL.JPG,B,F,01,HA,FL
raw-data/KDEF/BF01/BF01SUHR.JPG,B,F,01,SU,HR
raw-data/KDEF/BF01/BF01ANS.JPG,B,F,01,AN,S
raw-data/KDEF/BF01/BF01DIS.JPG,B,F,01,DI,S
raw-data/KDEF/BF01/BF01ANHR.JPG,B,F,01,AN,HR
raw-data/KDEF/BF01/BF01AFHL.JPG,B,F,01,AF,HL
raw-data/KDEF/BF01/BF01AFFR.JPG,B,F,01,AF,FR
raw-data/KDEF/BF01/BF01HAS.JPG,B,F,01,HA,S
raw-data/KDEF/BF01/BF01SAS.JPG,B,F,01,SA,S
raw-data/KDEF/BF01/BF01ANFL.JPG,B,F,01,AN,FL
raw-data/KDEF/BF01/BF01SUS.JPG,B,F,01,SU,S
raw-data/KDEF/BF01/BF01NEHR.JPG,B,F,01,NE,HR
raw-data/KDEF/BF01/BF01SAHL.JPG,B,F,01,SA,HL
raw-data/KDEF/BF01/BF01SAFR.JPG,B,F,01,SA,FR
raw-data/KDEF/BF01/BF01NEFL.JPG,B,F,01,NE,FL
raw-data/KDEF/AF19/AF19ANHR.JPG,A,F,19,AN,HR
raw-data/KDEF/AF19/AF19AFHL.JPG,A,F,19,AF,HL
raw-data/KDEF/AF19/AF19AFFR.JPG,A,F,19,AF,FR
raw-data/KDEF/AF19/AF19ANFL.JPG,A,F,19,AN,FL
raw-data/KDEF/AF19/AF19NEHR.JPG,A,F,19,NE,HR
raw-data/KDEF/AF19/AF19SAHL.JPG,A,F,19,SA,HL
raw-data/KDEF/AF19/AF19ANS.JPG,A,F,19,AN,S
raw-data/KDEF/AF19/AF19DIS.JPG,A,F,19,DI,S
raw-data/KDEF/AF19/AF19SAFR.JPG,A,F,19,SA,FR
raw-data/KDEF/AF19/AF19NEFL.JPG,A,F,19,NE,FL
raw-data/KDEF/AF19/AF19HAS.JPG,A,F,19,HA,S
raw-data/KDEF/AF19/AF19SAS.JPG,A,F,19,SA,S
raw-data/KDEF/AF19/AF19DIHL.JPG,A,F,19,DI,HL
raw-data/KDEF/AF19/AF19HAHR.JPG,A,F,19,HA,HR
raw-data/KDEF/AF19/AF19SUFL.JPG,A,F,19,SU,FL
raw-data/KDEF/AF19/AF19SUHR.JPG,A,F,19,SU,HR
raw-data/KDEF/AF19/AF19DIFR.JPG,A,F,19,DI,FR
raw-data/KDEF/AF19/AF19HAFL.JPG,A,F,19,HA,FL
raw-data/KDEF/AF19/AF19SUS.JPG,A,F,19,SU,S
raw-data/KDEF/AF19/AF19DIHR.JPG,A,F,19,DI,HR
raw-data/KDEF/AF19/AF19HAHL.JPG,A,F,19,HA,HL
raw-data/KDEF/AF19/AF19SUFR.JPG,A,F,19,SU,FR
raw-data/KDEF/AF19/AF19SUHL.JPG,A,F,19,SU,HL
raw-data/KDEF/AF19/AF19DIFL.JPG,A,F,19,DI,FL
raw-data/KDEF/AF19/AF19HAFR.JPG,A,F,19,HA,FR
raw-data/KDEF/AF19/AF19AFS.JPG,A,F,19,AF,S
raw-data/KDEF/AF19/AF19ANHL.JPG,A,F,19,AN,HL
raw-data/KDEF/AF19/AF19AFHR.JPG,A,F,19,AF,HR
raw-data/KDEF/AF19/AF19AFFL.JPG,A,F,19,AF,FL
raw-data/KDEF/AF19/AF19ANFR.JPG,A,F,19,AN,FR
raw-data/KDEF/AF19/AF19NEHL.JPG,A,F,19,NE,HL
raw-data/KDEF/AF19/AF19SAHR.JPG,A,F,19,SA,HR
raw-data/KDEF/AF19/AF19NES.JPG,A,F,19,NE,S
raw-data/KDEF/AF19/AF19SAFL.JPG,A,F,19,SA,FL
raw-data/KDEF/AF19/AF19NEFR.JPG,A,F,19,NE,FR
raw-data/KDEF/AF04/AF04ANFR.JPG,A,F,04,AN,FR
raw-data/KDEF/AF04/AF04AFFL.JPG,A,F,04,AF,FL
raw-data/KDEF/AF04/AF04AFS.JPG,A,F,04,AF,S
raw-data/KDEF/AF04/AF04AFHR.JPG,A,F,04,AF,HR
raw-data/KDEF/AF04/AF04ANHL.JPG,A,F,04,AN,HL
raw-data/KDEF/AF04/AF04NEFR.JPG,A,F,04,NE,FR
raw-data/KDEF/AF04/AF04SAFL.JPG,A,F,04,SA,FL
raw-data/KDEF/AF04/AF04SAHR.JPG,A,F,04,SA,HR
raw-data/KDEF/AF04/AF04NEHL.JPG,A,F,04,NE,HL
raw-data/KDEF/AF04/AF04HAFR.JPG,A,F,04,HA,FR
raw-data/KDEF/AF04/AF04DIFL.JPG,A,F,04,DI,FL
raw-data/KDEF/AF04/AF04SUHL.JPG,A,F,04,SU,HL
raw-data/KDEF/AF04/AF04SUFR.JPG,A,F,04,SU,FR
raw-data/KDEF/AF04/AF04NES.JPG,A,F,04,NE,S
raw-data/KDEF/AF04/AF04HAHL.JPG,A,F,04,HA,HL
raw-data/KDEF/AF04/AF04DIHR.JPG,A,F,04,DI,HR
raw-data/KDEF/AF04/AF04HAFL.JPG,A,F,04,HA,FL
raw-data/KDEF/AF04/AF04DIFR.JPG,A,F,04,DI,FR
raw-data/KDEF/AF04/AF04SUHR.JPG,A,F,04,SU,HR
raw-data/KDEF/AF04/AF04SUFL.JPG,A,F,04,SU,FL
raw-data/KDEF/AF04/AF04HAHR.JPG,A,F,04,HA,HR
raw-data/KDEF/AF04/AF04DIHL.JPG,A,F,04,DI,HL
raw-data/KDEF/AF04/AF04DIS.JPG,A,F,04,DI,S
raw-data/KDEF/AF04/AF04ANS.JPG,A,F,04,AN,S
raw-data/KDEF/AF04/AF04ANFL.JPG,A,F,04,AN,FL
raw-data/KDEF/AF04/AF04AFFR.JPG,A,F,04,AF,FR
raw-data/KDEF/AF04/AF04AFHL.JPG,A,F,04,AF,HL
raw-data/KDEF/AF04/AF04ANHR.JPG,A,F,04,AN,HR
raw-data/KDEF/AF04/AF04SUS.JPG,A,F,04,SU,S
raw-data/KDEF/AF04/AF04NEFL.JPG,A,F,04,NE,FL
raw-data/KDEF/AF04/AF04SAFR.JPG,A,F,04,SA,FR
raw-data/KDEF/AF04/AF04SAS.JPG,A,F,04,SA,S
raw-data/KDEF/AF04/AF04HAS.JPG,A,F,04,HA,S
raw-data/KDEF/AF04/AF04SAHL.JPG,A,F,04,SA,HL
raw-data/KDEF/AF04/AF04NEHR.JPG,A,F,04,NE,HR
raw-data/KDEF/BF23/BF23ANFL.JPG,B,F,23,AN,FL
raw-data/KDEF/BF23/BF23AFFR.JPG,B,F,23,AF,FR
raw-data/KDEF/BF23/BF23AFHL.JPG,B,F,23,AF,HL
raw-data/KDEF/BF23/BF23ANHR.JPG,B,F,23,AN,HR
raw-data/KDEF/BF23/BF23NEFL.JPG,B,F,23,NE,FL
raw-data/KDEF/BF23/BF23SAFR.JPG,B,F,23,SA,FR
raw-data/KDEF/BF23/BF23SAHL.JPG,B,F,23,SA,HL
raw-data/KDEF/BF23/BF23NEHR.JPG,B,F,23,NE,HR
raw-data/KDEF/BF23/BF23NES.JPG,B,F,23,NE,S
raw-data/KDEF/BF23/BF23DIFR.JPG,B,F,23,DI,FR
raw-data/KDEF/BF23/BF23HAFL.JPG,B,F,23,HA,FL
raw-data/KDEF/BF23/BF23SUHR.JPG,B,F,23,SU,HR
raw-data/KDEF/BF23/BF23SUFL.JPG,B,F,23,SU,FL
raw-data/KDEF/BF23/BF23DIHL.JPG,B,F,23,DI,HL
raw-data/KDEF/BF23/BF23HAHR.JPG,B,F,23,HA,HR
raw-data/KDEF/BF23/BF23AFS.JPG,B,F,23,AF,S
raw-data/KDEF/BF23/BF23DIFL.JPG,B,F,23,DI,FL
raw-data/KDEF/BF23/BF23SAS.JPG,B,F,23,SA,S
raw-data/KDEF/BF23/BF23HAFR.JPG,B,F,23,HA,FR
raw-data/KDEF/BF23/BF23HAS.JPG,B,F,23,HA,S
raw-data/KDEF/BF23/BF23SUHL.JPG,B,F,23,SU,HL
raw-data/KDEF/BF23/BF23SUFR.JPG,B,F,23,SU,FR
raw-data/KDEF/BF23/BF23DIHR.JPG,B,F,23,DI,HR
raw-data/KDEF/BF23/BF23HAHL.JPG,B,F,23,HA,HL
raw-data/KDEF/BF23/BF23SUS.JPG,B,F,23,SU,S
raw-data/KDEF/BF23/BF23ANFR.JPG,B,F,23,AN,FR
raw-data/KDEF/BF23/BF23AFFL.JPG,B,F,23,AF,FL
raw-data/KDEF/BF23/BF23AFHR.JPG,B,F,23,AF,HR
raw-data/KDEF/BF23/BF23ANHL.JPG,B,F,23,AN,HL
raw-data/KDEF/BF23/BF23NEFR.JPG,B,F,23,NE,FR
raw-data/KDEF/BF23/BF23SAFL.JPG,B,F,23,SA,FL
raw-data/KDEF/BF23/BF23DIS.JPG,B,F,23,DI,S
raw-data/KDEF/BF23/BF23ANS.JPG,B,F,23,AN,S
raw-data/KDEF/BF23/BF23SAHR.JPG,B,F,23,SA,HR
raw-data/KDEF/BF23/BF23NEHL.JPG,B,F,23,NE,HL
raw-data/KDEF/BF24/BF24DIHR.JPG,B,F,24,DI,HR
raw-data/KDEF/BF24/BF24HAHL.JPG,B,F,24,HA,HL
raw-data/KDEF/BF24/BF24SUFR.JPG,B,F,24,SU,FR
raw-data/KDEF/BF24/BF24SUHL.JPG,B,F,24,SU,HL
raw-data/KDEF/BF24/BF24DIFL.JPG,B,F,24,DI,FL
raw-data/KDEF/BF24/BF24HAFR.JPG,B,F,24,HA,FR
raw-data/KDEF/BF24/BF24DIS.JPG,B,F,24,DI,S
raw-data/KDEF/BF24/BF24ANS.JPG,B,F,24,AN,S
raw-data/KDEF/BF24/BF24ANHL.JPG,B,F,24,AN,HL
raw-data/KDEF/BF24/BF24SAS.JPG,B,F,24,SA,S
raw-data/KDEF/BF24/BF24HAS.JPG,B,F,24,HA,S
raw-data/KDEF/BF24/BF24AFHR.JPG,B,F,24,AF,HR
raw-data/KDEF/BF24/BF24AFFL.JPG,B,F,24,AF,FL
raw-data/KDEF/BF24/BF24ANFR.JPG,B,F,24,AN,FR
raw-data/KDEF/BF24/BF24NEHL.JPG,B,F,24,NE,HL
raw-data/KDEF/BF24/BF24SAHR.JPG,B,F,24,SA,HR
raw-data/KDEF/BF24/BF24SUS.JPG,B,F,24,SU,S
raw-data/KDEF/BF24/BF24SAFL.JPG,B,F,24,SA,FL
raw-data/KDEF/BF24/BF24NEFR.JPG,B,F,24,NE,FR
raw-data/KDEF/BF24/BF24ANHR.JPG,B,F,24,AN,HR
raw-data/KDEF/BF24/BF24AFHL.JPG,B,F,24,AF,HL
raw-data/KDEF/BF24/BF24AFFR.JPG,B,F,24,AF,FR
raw-data/KDEF/BF24/BF24ANFL.JPG,B,F,24,AN,FL
raw-data/KDEF/BF24/BF24NEHR.JPG,B,F,24,NE,HR
raw-data/KDEF/BF24/BF24SAHL.JPG,B,F,24,SA,HL
raw-data/KDEF/BF24/BF24AFS.JPG,B,F,24,AF,S
raw-data/KDEF/BF24/BF24SAFR.JPG,B,F,24,SA,FR
raw-data/KDEF/BF24/BF24NEFL.JPG,B,F,24,NE,FL
raw-data/KDEF/BF24/BF24DIHL.JPG,B,F,24,DI,HL
raw-data/KDEF/BF24/BF24HAHR.JPG,B,F,24,HA,HR
raw-data/KDEF/BF24/BF24SUFL.JPG,B,F,24,SU,FL
raw-data/KDEF/BF24/BF24SUHR.JPG,B,F,24,SU,HR
raw-data/KDEF/BF24/BF24DIFR.JPG,B,F,24,DI,FR
raw-data/KDEF/BF24/BF24HAFL.JPG,B,F,24,HA,FL
raw-data/KDEF/BF24/BF24NES.JPG,B,F,24,NE,S
raw-data/KDEF/AF03/AF03HAHR.JPG,A,F,03,HA,HR
raw-data/KDEF/AF03/AF03DIHL.JPG,A,F,03,DI,HL
raw-data/KDEF/AF03/AF03SUFL.JPG,A,F,03,SU,FL
raw-data/KDEF/AF03/AF03SUHR.JPG,A,F,03,SU,HR
raw-data/KDEF/AF03/AF03HAFL.JPG,A,F,03,HA,FL
raw-data/KDEF/AF03/AF03DIFR.JPG,A,F,03,DI,FR
raw-data/KDEF/AF03/AF03SUS.JPG,A,F,03,SU,S
raw-data/KDEF/AF03/AF03SAS.JPG,A,F,03,SA,S
raw-data/KDEF/AF03/AF03HAS.JPG,A,F,03,HA,S
raw-data/KDEF/AF03/AF03ANHR.JPG,A,F,03,AN,HR
raw-data/KDEF/AF03/AF03AFHL.JPG,A,F,03,AF,HL
raw-data/KDEF/AF03/AF03AFFR.JPG,A,F,03,AF,FR
raw-data/KDEF/AF03/AF03DIS.JPG,A,F,03,DI,S
raw-data/KDEF/AF03/AF03ANS.JPG,A,F,03,AN,S
raw-data/KDEF/AF03/AF03ANFL.JPG,A,F,03,AN,FL
raw-data/KDEF/AF03/AF03NEHR.JPG,A,F,03,NE,HR
raw-data/KDEF/AF03/AF03SAHL.JPG,A,F,03,SA,HL
raw-data/KDEF/AF03/AF03SAFR.JPG,A,F,03,SA,FR
raw-data/KDEF/AF03/AF03NEFL.JPG,A,F,03,NE,FL
raw-data/KDEF/AF03/AF03ANHL.JPG,A,F,03,AN,HL
raw-data/KDEF/AF03/AF03AFHR.JPG,A,F,03,AF,HR
raw-data/KDEF/AF03/AF03NES.JPG,A,F,03,NE,S
raw-data/KDEF/AF03/AF03AFFL.JPG,A,F,03,AF,FL
raw-data/KDEF/AF03/AF03ANFR.JPG,A,F,03,AN,FR
raw-data/KDEF/AF03/AF03NEHL.JPG,A,F,03,NE,HL
raw-data/KDEF/AF03/AF03SAHR.JPG,A,F,03,SA,HR
raw-data/KDEF/AF03/AF03SAFL.JPG,A,F,03,SA,FL
raw-data/KDEF/AF03/AF03NEFR.JPG,A,F,03,NE,FR
raw-data/KDEF/AF03/AF03HAHL.JPG,A,F,03,HA,HL
raw-data/KDEF/AF03/AF03DIHR.JPG,A,F,03,DI,HR
raw-data/KDEF/AF03/AF03SUFR.JPG,A,F,03,SU,FR
raw-data/KDEF/AF03/AF03AFS.JPG,A,F,03,AF,S
raw-data/KDEF/AF03/AF03SUHL.JPG,A,F,03,SU,HL
raw-data/KDEF/AF03/AF03HAFR.JPG,A,F,03,HA,FR
raw-data/KDEF/AF03/AF03DIFL.JPG,A,F,03,DI,FL
